star_id,ra,dec,teff,logg,fe_h,snr,chi2,vbroad,rv_scatter,rv,fiber,field_id,survey,n_elements,z_max,z_max_signed,element_max,family_max,z_second,element_second,n_discrepant,n_active,n_active_same_sign,n_quiet,z_rest_rms,z_background_rms,contrast,family_mean_z,n_family_active,n_family_siblings,classification,reason,n_elements_all,z_C_excluded,z_N_excluded,n_used,chi2_reduced,chi2_leave_one_out,z_sum_abs,z_C,z_N,z_O,z_Na,z_Mg,z_Al,z_Si,z_K,z_Ca,z_Ti,z_TiII,z_V,z_Cr,z_Mn,z_Co,z_Ni,z_Ce,pass_snr,pass_chi2,pass_ruwe,pass_rv_scatter,pass_vbroad,pass_metallicity,cool_star_caveat,pass_population,pass_n_elements,pass_pipeline_flags,element_caveat,caveated_element,resolution_trusted,resolution_note,needs_high_resolution_confirmation,vet_pass,vet_reasons,vet_untested,element_flag_rate,pass_element_rate,field_flag_ratio,pass_field_rate,pass_rv_window,rv_window_reason,rv_window_untested,pass_fiber_window,fiber_window_reason,fiber_window_untested,rv_flag_ratio,pass_rv_rate,fiber_flag_ratio,pass_fiber_rate,rvscatter_flag_ratio,pass_rvscatter_rate
2M11034883+4355178,165.953466,43.921616,5491.017,4.5068827,-0.41582,182.45183,2.9937809,1.5000302,0.010393221,-12.63575,221.0,168+63_MGA,APOGEE,12,5.698334484251351,-5.698334484251351,Na,odd_z,1.65059712514749,O,1,1,0,11,0.9006982451621645,0.9006982451621645,5.698334484251351,0.5187128000004133,0,2,SPARSE,single-element excursion with a quiet background,12,0.7733546764126458,,12,3.4495705426356955,0.8112573288382025,13.559090231547826,0.7733546764126458,,1.65059712514749,-5.698334484251351,0.28542812877678225,0.233409003000735,0.20358897626063838,0.8040165970000916,-0.6318712853291254,1.4825408633612371,,0.40825083776666987,-1.5019028843336721,0.06622120816810631,,0.5929288381519272,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.038407916470927,True,True,,False,True,,False,0.9724902438116658,True,0.9037540223904224,True,0.9699869228940808,True
2M20574795+5015567,314.449794,50.26577,5682.0005,4.4523683,-0.5051,84.60119,1.9198177,1.5265112,0.31352475,-33.80722,107.998924,090+04,APOGEE,12,5.695821087401188,-5.695821087401188,Ca,alpha,4.809825409784195,Mn,1,2,1,10,1.6605556457447455,1.6605556457447455,3.430069387916633,0.8137687387815329,0,4,SPARSE,single-element excursion with a quiet background,12,,,12,5.231189453203856,2.7574450526147483,17.619638634818884,,,1.39961214427512,1.0220959602773094,-0.1401362158613797,0.29954239221489265,-0.2924004579801726,-0.761403101909713,-5.695821087401188,-1.4229261370094595,,1.069620191188336,-0.376362420262972,-4.809825409784195,,-0.32989311665414284,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.0068416133648763105,True,,True,True,,False,True,,False,1.1469770103646475,True,1.0859894589918033,True,1.1583326202468796,True
2M10413257+3826262,160.38571,38.44062,5204.751,4.562872,-0.27373,245.70985,3.6327038,14.862777,0.4765939,-53.61662,144.39879,180+60,APOGEE,12,5.695252212348967,-5.695252212348967,Na,odd_z,1.8961164897445004,Cr,1,1,0,11,0.8591769118453516,0.8591769118453516,5.695252212348967,0.4521582655024076,0,2,SPARSE,single-element excursion with a quiet background,12,-0.42021337691295585,,12,3.3796610322162555,0.7381849658481151,13.748405819734097,-0.42021337691295585,,0.5393184677261695,-5.695252212348967,-0.18504845098716097,-0.708876983169928,0.6738168788800801,-0.1954395478348873,-0.8098869508215666,0.4951146859778812,,-0.842448788741981,1.8961164897445004,-1.1153540382432605,,-0.5917323252577151,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.0614836479480587,True,True,,False,True,,False,1.3225358158642941,True,0.9718409489195766,True,2.3917659268614138,True
2M22155720-0942550,333.988357,-9.715289,5501.8584,4.396373,-0.013797,88.73855,1.9889323,2.464223,0.031771474,45.8677,218.29568,051-50-O,APOGEE,12,5.6947524580128555,-5.6947524580128555,Na,odd_z,1.3021601297724141,Mg,1,1,0,11,0.6672691559186978,0.6672691559186978,5.6947524580128555,0.19936561778667117,0,2,SPARSE,single-element excursion with a quiet background,12,1.046003870349762,-0.1702547632822288,12,3.1106612457407024,0.4452481264404515,11.784720925152543,1.046003870349762,-0.1702547632822288,0.276586810887786,-5.6947524580128555,1.3021601297724141,0.2552084161826331,-0.25763802019030996,0.14352281939070924,0.3164896065658485,0.9132031671070605,,0.2770791656611514,-0.5941543333139443,-1.066005988626475,,0.6879200094413551,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,0.8367027816168621,True,True,,False,True,,False,1.039953572243627,True,0.9037540223904224,True,0.7510068636765482,True
2M14460244-0106164,221.510187,-1.104574,5027.395,4.557959,-0.15533,84.295235,2.6007583,1.500341,0.11659418,-32.721565,50.1564,353+50_btx,APOGEE,12,5.694735391110471,-5.694735391110471,Na,odd_z,2.3873172426335363,O,1,2,1,10,1.0782757861438022,1.0782757861438022,5.28133476081879,0.5028353204197279,0,2,SPARSE,single-element excursion with a quiet background,12,-1.4475027292010167,,12,3.768289712965876,1.1626786709840347,14.57105948075905,-1.4475027292010167,,-2.3873172426335363,-5.694735391110471,0.33866776713607655,-0.20449017637093808,-0.14377071710710626,-0.8011804644685177,1.4382402407725152,1.6264575699935264,,-0.1248027208646657,0.5189564351134468,-1.113722916995281,,-0.17871783819296985,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,2.3867883453212353,True,True,,False,True,,False,1.1469770103646475,True,1.009821386425746,True,0.7802834024300408,True
2M13543865+0012370,208.661058,0.210298,5675.3174,4.550223,-0.69216,91.114746,1.1959858,1.5101845,0.0,21.293987,106.0,337+60_MGA,APOGEE,12,5.693661696563411,-5.693661696563411,Cr,fe_peak,1.3555542110657601,Na,1,1,0,11,0.7903539638852183,0.7903539638852183,5.693661696563411,0.4491557947094775,0,3,SPARSE,single-element excursion with a quiet background,12,-0.26195324682668764,,12,3.2740863987860984,0.6246593882290769,13.175687064504253,-0.26195324682668764,,0.19581531974342992,-1.3555542110657601,-0.9118255578286375,0.3018826852503189,-1.0887232148543398,-1.3023960738313372,0.6129246714527801,0.36543624978580724,,0.43295554291946886,-5.693661696563411,-0.6527461699068434,,0.26176567130212014,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,0.5384337344664065,True,True,,False,True,,False,0.8185418620027395,True,1.0859894589918033,True,0.9699869228940808,True
2M12372838-0941248,189.368273,-9.690249,5409.562,4.5074778,-0.23216,55.735397,1.3172555,1.5080647,0.0,-8.243905,131.0,K2_C10_296+53,APOGEE,12,5.693032971929148,-5.693032971929148,Cr,fe_peak,1.824011827988041,Al,1,1,0,11,0.9793129805472434,0.9793129805472434,5.693032971929148,0.38847982848242024,0,3,SPARSE,single-element excursion with a quiet background,12,1.2048522049881263,,12,3.5800181226686676,0.9590539138683254,14.92397713651209,1.2048522049881263,,0.6127378539612836,1.452316228473695,0.611030783007342,1.824011827988041,0.8770330340400496,1.0046612600613811,0.33221227334126147,-1.3515014182626253,,0.6848652707754379,-5.693032971929148,-0.4199766807055044,,0.06059753396631829,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,1.3940270659472718,True,True,,False,True,,False,0.9724902438116658,True,0.9718409489195766,True,0.9699869228940808,True
2M15344782+4754358,233.69925,47.909954,5801.104,4.170453,-0.48558,109.13358,1.6441445,1.5188329,0.0,-138.4703,96.0,078+52_MGA,APOGEE,12,5.691443334328525,-5.691443334328525,Ni,fe_peak,2.572765139200565,Si,1,2,0,10,1.2407592309631046,1.2407592309631046,4.587065074592032,0.9755584379660709,0,3,SPARSE,single-element excursion with a quiet background,12,-0.23605292216996773,,12,4.1105704491078585,1.5394834692201547,17.47630812023187,-0.23605292216996773,,-0.9454043950587272,-0.2760571240526835,1.0940333369621704,0.8170957714181893,2.572765139200565,1.758717586712795,0.4715192487176176,0.922596869882385,,0.9796166971915885,0.49453253694344923,-1.4525260797631752,,-5.691443334328525,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.0043856128547347835,True,1.6433933982409454,True,True,,False,True,,False,1.3225358158642941,True,1.057866698793587,True,0.9699869228940808,True
2M11125346+3830309,168.222766,38.508595,5070.2197,4.558479,-0.018662,122.66047,3.3240688,1.5047003,0.049152143,-13.9100065,144.19847,175+65_btx,APOGEE,12,5.689304048426896,-5.689304048426896,K,odd_z,2.447314202040727,O,1,2,1,10,1.0436771437408043,1.0436771437408043,5.451210733651772,0.4749224429731077,0,2,SPARSE,single-element excursion with a quiet background,12,0.31142346195941367,-0.5724745197392975,12,3.6958385282902726,1.0892619803669634,14.780929052715297,0.31142346195941367,-0.5724745197392975,-2.447314202040727,0.42328483762485486,-0.5581147944442659,-0.5265600483213606,0.11884167979252268,-5.689304048426896,1.0155847379343734,1.1347720770949274,,0.3856461901233249,-0.15538032223046144,1.2438917885170466,,1.082234326164537,,True,True,True,True,True,True,False,True,True,True,two weak lines with significant blending,True,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.008648016945438609,True,0.9345671248238342,True,True,,False,True,,False,0.9724902438116658,True,0.9718409489195766,True,0.7141554970194974,True
2M10443695+0926516,161.153996,9.447683,5239.7324,4.473856,-0.49641,43.83083,2.8112535,4.415196,0.0,24.551796,1.0,K2_C14_237+55,APOGEE,12,5.6886440336977335,-5.6886440336977335,Cr,fe_peak,3.525170150401221,Na,1,2,1,10,1.294817500254859,1.294817500254859,4.393394461055737,0.8788821695405659,0,3,SPARSE,single-element excursion with a quiet background,12,,,12,4.2335622408961235,1.6765523589662417,15.300956721602406,,,-0.6282945967170226,-3.525170150401221,-0.43425177939671183,-0.15636024716696487,0.33120611709817416,0.5438948932073575,0.3471137045875774,1.0093746907079462,,0.08488782497459892,-5.6886440336977335,0.728299368370314,,-1.8234593152767846,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,False,,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,0.6252778851867948,True,True,,False,False,"Cr over-dense in fiber [1, 21]: 2.5x other elements, p=1.1e-09 — instrumental (telluric / bad-pixel) footprint, not a stellar anomaly",False,0.8185418620027395,True,0.8919082050120557,True,0.9699869228940808,True
2M16133494-2447039,243.3956,-24.784426,5212.7354,4.532742,-0.39668,270.9456,3.4841752,1.5008248,0.0,8.0221615,159.0,351+18-O,APOGEE,12,5.685607658088269,-5.685607658088269,Na,odd_z,2.3332322045105163,Mg,1,3,0,9,1.4051177794349865,1.4051177794349865,4.046356640917685,0.8830317869723492,0,2,SPARSE,single-element excursion with a quiet background,12,1.168476206361978,,12,4.503670846386613,1.9743559740843075,18.955473152023842,1.168476206361978,,-1.3670534072010183,-5.685607658088269,2.3332322045105163,1.4826162857961158,1.4341725059821782,0.2834472881485825,0.345659156792563,0.03715979991301163,,1.7828807698258544,0.7722548380756168,1.337114735846309,,2.094274501843805,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,1.6774281727607283,True,True,,False,True,,False,0.8643700222392848,True,0.961505546188379,True,0.9699869228940808,True
2M19325943+7400525,293.247642,74.01461,5843.5444,4.2170177,0.05106,254.17274,4.6698184,1.5102887,0.03306979,-33.368088,164.0,CVZTILE_105+24_btx,APOGEE,12,5.684519607313573,-5.684519607313573,V,fe_peak,2.3714981505493147,Cr,1,2,1,10,1.1481159223220532,1.1481159223220532,4.951172174162246,1.4110473729021935,1,3,SPARSE,single-element excursion with a quiet background,12,1.2395515539835804,,12,3.901136253993005,1.3181701710894187,16.301512324415793,1.2395515539835804,,0.5381510252233576,1.3373008917596723,0.5112911663326766,0.28659066509014414,1.4943524195971079,1.2811540580034175,-0.3388575637645888,-0.5961528086246756,,-5.684519607313573,-2.3714981505493147,0.4967662787515992,,1.3648776894056664,,True,False,True,True,True,True,False,True,True,True,"weak, blended V I lines; unreliable below solar metallicity",True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,fit chi2 > 4.0,ruwe(no ruwe); pipeline_flags(no flags),0.004527591741849781,True,1.038407916470927,True,True,,False,True,,False,1.1469770103646475,True,0.961505546188379,True,0.7510068636765482,True
2M14272622+5054235,216.859252,50.906532,5772.749,4.443601,-0.20647,168.58371,2.8801825,1.5728598,0.0,-20.29581,74.0,094+61_MGA,APOGEE,12,5.684243771435416,-5.684243771435416,Cr,fe_peak,3.185768214437242,Na,1,2,1,10,1.2824614230872367,1.2824614230872367,4.432292207084001,0.9892592588515772,0,3,SPARSE,single-element excursion with a quiet background,12,-0.23051772159965497,,12,4.200200630989889,1.64470730170694,16.845443587409477,-0.23051772159965497,,1.545056528383493,-3.185768214437242,-1.1063533903783738,-0.1615788643191874,-0.7119877419798762,-0.46923332367948406,-0.41098982916139354,0.6024541470802817,,1.2550248212696935,-5.684243771435416,-0.8088515775913208,,0.9039013776937174,,True,True,True,True,True,True,False,True,True,True,,False,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.016254955251268025,True,1.2954395789637307,True,True,,False,True,,False,1.0884188056179507,True,0.9934335601271429,True,0.9699869228940808,True
2M13072822+2512474,196.867617,25.213171,5246.668,4.5560346,-0.50512,145.44629,2.76414,1.5050468,0.064162545,-42.695213,244.0,357+85_MGA,APOGEE,12,5.683944917039997,-5.683944917039997,Na,odd_z,1.408388440218649,O,1,1,0,11,0.7704640758739252,0.7704640758739252,5.683944917039997,0.25789292101865,0,2,SPARSE,single-element excursion with a quiet background,12,0.05606959306335397,,12,3.2364161361899746,0.5936148922122616,13.011929401362597,0.05606959306335397,,1.408388440218649,-5.683944917039997,1.0220298688516976,0.20684858437951534,0.3562483104003675,0.30893725765778474,-0.08453280948108437,-0.6343279550693101,,-0.5999890582669735,-0.7781850297992556,0.9334905825582573,,0.9950065876397054,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,0.8810733836723017,True,True,,False,True,,False,1.1469770103646475,True,0.9892977154817607,True,0.7102742880195151,True
2M13271896+2626204,201.829009,26.439026,5316.41,4.5006223,-0.049577,101.98022,2.1538725,1.5109149,0.10025045,-4.234892,252.0,022+82_MGA,APOGEE,12,5.683871087830771,-5.683871087830771,Na,odd_z,1.7860224015370254,Al,1,1,0,11,0.8674309556578136,0.8674309556578136,5.683871087830771,1.3560187039185234,0,2,SPARSE,single-element excursion with a quiet background,12,0.10424347868804691,,12,3.3819326361871878,0.7524364628334278,12.884787538322833,0.10424347868804691,,0.2727767818413363,-5.683871087830771,1.5577770816573648,1.7860224015370254,0.024931849630198472,-0.9260150063000215,-0.17761490565979154,-1.026121242067168,,-0.5649901319448462,-0.3724349220470082,-0.42525757527955493,,-0.06697455252774667,,True,True,True,True,True,True,False,True,True,True,two weak H-band Na I lines; large scatter in dwarfs,True,True,"R~22,500: adequate to separate the line from its neighbours",False,False,element flagged in 2.9% of the sample (> 2.0%): pipeline systematic,ruwe(no ruwe); pipeline_flags(no flags),0.028665209813410718,False,0.5815084332237191,True,True,,False,True,,False,0.977667418379633,True,1.0270447903605475,True,0.7802834024300408,True
2M11154138+1017128,168.922438,10.286913,5932.4263,4.2530217,-0.51406,211.11108,2.3328135,3.7644365,0.2151241,14.429756,216.77528,247+62_btx,APOGEE,12,5.682354515544789,-5.682354515544789,K,odd_z,3.1687068017043027,Si,1,3,1,9,1.5205302928597715,1.5205302928597715,3.7370873452692437,1.0776356966159801,0,2,SPARSE,single-element excursion with a quiet background,12,-1.8540480539669975,,12,4.8101074105732256,2.3120123715042222,20.058870452825822,-1.8540480539669975,,-1.09446640431844,-0.913673718838088,-1.2363538477383493,-1.2415976743938724,-3.1687068017043027,-5.682354515544789,1.1927517187431629,1.6156743392745623,,0.041548531897960234,1.0635901345983958,2.1721160396722334,,-0.6360367261016666,,True,True,True,True,True,True,False,True,True,True,two weak lines with significant blending,True,True,"R~22,500: adequate to separate the line from its neighbours",False,True,,ruwe(no ruwe); pipeline_flags(no flags),0.008648016945438609,True,0.7428027431689843,True,True,,False,True,,False,0.8070141552049688,True,0.9037540223904224,True,1.1583326202468796,True
