source_id,priority,channels,n_channels,labels
3658127657226857856,3,baffle,1,
3658143909383111424,3,ossuary,1,rejected
3658398652483417984,3,ossuary,1,rejected
3658788841672446848,3,baffle,1,
3659116320043478144,3,baffle,1,
3659168340687028480,3,baffle,1,
3659235071594451456,3,ossuary,1,rejected
3659381714662531840,3,baffle,1,
3659595745768094592,3,ossuary,1,rejected
3659695728313057792,3,baffle,1,
3659783075061694720,3,baffle,1,
3659918830387979264,3,ossuary,1,rejected
3660061251503556864,3,baffle,1,
3660189413327576064,3,baffle,1,
3660229957818951680,3,ossuary,1,rejected
3660263664722221312,3,baffle,1,
3660266241702583296,3,ossuary,1,rejected
3660298398122877312,3,baffle,1,
3660465699983861248,3,ossuary,1,rejected
3660747484198156032,3,baffle,1,
3661011779305720704,3,baffle,1,
3661032154630582784,3,baffle,1,
3661049746816692992,3,ossuary,1,rejected
3661066716232099968,3,baffle,1,
3661237076110347136,3,ossuary,1,rejected
3661339498194916224,3,ossuary,1,rejected
3661363107630533120,3,baffle,1,
3661367638820888320,3,ossuary,1,rejected
3661726393144308352,3,baffle,1,
3661744466366747392,3,ossuary,1,rejected
3661752850142959872,3,baffle,1,
3661917463353836544,3,ossuary,1,rejected
3662105720360273536,3,baffle,1,
3662500174452309376,3,ossuary,1,rejected
3662526219134079872,3,ossuary,1,rejected
3662559788598578560,3,baffle,1,
3662743475759806464,3,ossuary,1,rejected
3663000795840377600,3,baffle,1,
3663366692694510336,3,ossuary,1,rejected
3663420603123789824,3,ossuary,1,rejected
3663545088455967872,3,ossuary,1,rejected
3663830239924650496,3,baffle,1,
3663926580335715328,3,baffle,1,
3664209124759734272,3,ossuary,1,rejected
3664218230090408704,3,baffle,1,
3664268219217615232,3,baffle,1,
3664441087353381376,3,ossuary,1,rejected
3664683048630930432,3,baffle,1,
3664754306432922496,3,baffle,1,
3664784439923182336,3,baffle,1,
3664946312946289536,3,baffle,1,
3665174908284992384,3,baffle,1,
3665306849680862208,3,ossuary,1,rejected
3665434496109048448,3,ossuary,1,rejected
3665630827654118656,3,baffle,1,
3665893164256401408,3,ossuary,1,rejected
3665990436675912064,3,baffle,1,
3666073518523175296,3,ossuary,1,rejected
3666342830152708864,3,baffle,1,
3666455972475970816,3,baffle,1,
3666537134473055104,3,baffle,1,
3666713262491911680,3,baffle,1,
3666828676853228288,3,baffle,1,
3666896537336379392,3,baffle,1,
3666959892399129216,3,baffle,1,
3667799889217744000,3,baffle,1,
3667822738443772032,3,ossuary,1,rejected
3667961650570371840,3,baffle,1,
3668746667512902912,3,baffle,1,
3668914725288256512,3,baffle,1,
3668930221530963200,3,ossuary,1,rejected
3669234953755027712,3,ossuary,1,rejected
3669319860964033280,3,baffle,1,
3669344939277709184,3,baffle,1,
3669522269891322368,3,baffle,1,
3669522274182642816,3,baffle,1,
3669794953066346496,3,baffle,1,
3670158307299655424,3,baffle,1,
3670423495760477568,3,ossuary,1,rejected
3670443802365658624,3,baffle,1,
3670460157601130752,3,baffle,1,
3670542655332978048,3,baffle,1,
3670798188707278848,3,ossuary,1,rejected
3670845295908041344,3,baffle,1,
3671025821973948544,3,baffle,1,
3671053000527009152,3,baffle,1,
3671135257740699264,3,baffle,1,
3671369518141421696,3,baffle,1,
3671395429679542272,3,baffle,1,
3671423192348090880,3,baffle,1,
3671737755752987008,3,baffle,1,
3671800565354701312,3,baffle,1,
3671953844147532160,3,ossuary,1,rejected
3671998855404810624,3,baffle,1,
3671998855404811136,3,baffle,1,
3672314346522505856,3,baffle,1,
3672380351579896448,3,baffle,1,
3672410588149604352,3,ossuary,1,rejected
3672450685964340864,3,baffle,1,
3672482228204078592,3,baffle,1,
3672517854957613824,3,baffle,1,
3672769406897458944,3,baffle,1,
3672776691161995648,3,baffle,1,
3672802250513900544,3,baffle,1,
3672832388297833984,3,ossuary,1,rejected
3672925159591649408,3,baffle,1,
3673302944914769024,3,ossuary,1,rejected
3673444575756389632,3,ossuary,1,rejected
3673524560931942784,3,baffle,1,
3673652967569666688,3,baffle,1,
3673736938474590720,3,ossuary,1,rejected
3673791299876261760,3,baffle,1,
3673945124129227648,3,ossuary,1,rejected
3674252476284639744,3,baffle,1,
3674454511546180864,3,baffle,1,
3674454511546379904,3,baffle,1,
3674716882508360832,3,ossuary,1,rejected
3674748798410678784,3,baffle,1,
3674932111909625472,3,baffle,1,
3674984506214950912,3,baffle,1,
3675351987912422144,3,ossuary,1,rejected
3675611610095642240,3,baffle,1,
3675859515607921664,3,ossuary,1,rejected
3675986474841411840,3,ossuary,1,rejected
3676086663542481792,3,baffle,1,
3676386697074003328,3,ossuary,1,rejected
3676394526798284416,3,baffle,1,
3676452629116300160,3,baffle,1,
3676528156116815232,3,ossuary,1,rejected
3676657619315086976,3,baffle,1,
3676713733064267520,3,baffle,1,
3676821137313838080,3,baffle,1,
3676835057299963008,3,baffle,1,
3676971877778126208,3,baffle,1,
3677040459815842048,3,baffle,1,
3677088975766416768,3,ossuary,1,rejected
3677115497188427008,3,ossuary,1,rejected
3677257475923232640,3,baffle,1,
3677409925786506752,3,baffle,1,
3677431331905603328,3,baffle,1,
3677868014114271744,3,baffle,1,
3678568020768428288,3,baffle,1,
3678599361145528448,3,baffle,1,
3678715462701462144,3,ossuary,1,rejected
3678910144979063936,3,ossuary,1,rejected
3679125408739092736,3,baffle,1,
3679208043910877952,3,baffle,1,
3679208043910878080,3,baffle,1,
3679483020600940544,3,baffle,1,
3679803154579458816,3,baffle,1,
3680001582068469888,3,baffle,1,
3680057691521179136,3,baffle,1,
3680089852236243584,3,baffle,1,
3680089852236243712,3,baffle,1,
3680135138371394304,3,ossuary,1,rejected
3680362187523296000,3,baffle,1,
3680612219043341824,3,baffle,1,
3680612223339219328,3,baffle,1,
3680796013579338752,3,baffle,1,
3680834084168418944,3,baffle,1,
3680854906171376512,3,baffle,1,
3681142531540772096,3,ossuary,1,rejected
3681156580377687552,3,ossuary,1,rejected
3681169263417228032,3,ossuary,1,rejected
3681433592884293888,3,ossuary,1,rejected
3681587902469344128,3,baffle,1,
3681617005168093312,3,baffle,1,
3681743582148025856,3,baffle,1,
3681812679582020224,3,baffle,1,
3681956204504808704,3,ossuary,1,rejected
3682033342117635328,3,ossuary,1,rejected
3682240703138496512,3,baffle,1,
3682403838880412416,3,baffle,1,
3682567842207444352,3,ossuary,1,rejected
3682589282684239360,3,baffle,1,
3682633606746601600,3,baffle,1,
3682862099006948352,3,baffle,1,
3682882199453901056,3,baffle,1,
3683017301945277184,3,ossuary,1,rejected
3683096535502556032,3,baffle,1,
3683108728913238272,3,baffle,1,
3683948416495138304,3,ossuary,1,rejected
3684120524424519680,3,baffle,1,
3684617946061777408,3,baffle,1,
3684642758088150784,3,baffle,1,
3684975463434686464,3,ossuary,1,rejected
3685062565371388288,3,baffle,1,
3685557379963593344,3,baffle,1,
3685603318933740544,3,baffle,1,
3685772368846503296,3,ossuary,1,rejected
3685974537251508736,3,baffle,1,
3686068274913388032,3,baffle,1,
3686068274913388160,3,baffle,1,
3686487395002058240,3,ossuary,1,rejected
3686529275227439744,3,baffle,1,
3686606795092071424,3,baffle,1,
3686647820620422272,3,ossuary,1,rejected
3686867207549921920,3,baffle,1,
3687296871783143424,3,baffle,1,
3687530728457714432,3,baffle,1,
3687607659911732480,3,baffle,1,
3687774579520670848,3,baffle,1,
3687917168139581568,3,baffle,1,
3688121097482108288,3,baffle,1,
3688640131394802432,3,ossuary,1,rejected
3688873781911040512,3,baffle,1,
3688885395502613248,3,baffle,1,
3689064134861446528,3,ossuary,1,rejected
3689100212586651776,3,baffle,1,
3689308776198633600,3,baffle,1,
3689425839827212672,3,baffle,1,
3689536684343245312,3,ossuary,1,rejected
3689566023264455168,3,baffle,1,
3689579393498118784,3,baffle,1,
3689759404167516288,3,ossuary,1,rejected
3689795962929048448,3,ossuary,1,rejected
3690136021259606144,3,ossuary,1,rejected
3690265969789974656,3,baffle,1,
3690684127806124672,3,baffle,1,
3690781915621398016,3,baffle,1,
3690934988255697408,3,baffle,1,
3691146403726143744,3,baffle,1,
3691419975962842368,3,baffle,1,
3691435227391446656,3,ossuary,1,rejected
3691529102491232512,3,baffle,1,
3691797383329159808,3,baffle,1,
3692110125667794048,3,ossuary,1,rejected
3692322537570406656,3,baffle,1,
3692376722877800832,3,baffle,1,
3692611674768714368,3,ossuary,1,rejected
3693028114796964864,3,baffle,1,
3693028114799139968,3,baffle,1,
3693151328820441728,3,baffle,1,
3693151328820875648,3,baffle,1,
3693469328198788864,3,baffle,1,
3693618380743811840,3,baffle,1,
3693708712496413056,3,baffle,1,
3694295198870591232,3,baffle,1,
3694596838717767552,3,baffle,1,
3694835059079361024,3,baffle,1,
3695280872388720000,3,baffle,1,
3695442092576615424,3,ossuary,1,rejected
3695446967363569408,3,baffle,1,
3695467656221983232,3,baffle,1,
3695518817873288192,3,ossuary,1,rejected
3695815204975716096,3,baffle,1,
3695817610157421184,3,baffle,1,
3695827059085422080,3,baffle,1,
3695853138126802944,3,baffle,1,
3695860181873879808,3,baffle,1,
3695915157453729792,3,baffle,1,
3696046823972034432,3,baffle,1,
3696054756775567488,3,baffle,1,
3696054962935729920,3,baffle,1,
3696068676766048000,3,baffle,1,
3696153064283440000,3,baffle,1,
3696159592633749376,3,ossuary,1,rejected
3696319777733858304,3,baffle,1,
3696372141975274240,3,baffle,1,
3696413442380682880,3,baffle,1,
3696841010668664320,3,baffle,1,
3697121179975425664,3,baffle,1,
3697141868834616320,3,baffle,1,
3697204403558421888,3,baffle,1,
3697282056567145088,3,baffle,1,
3697423790487404544,3,baffle,1,
3697483331622487680,3,baffle,1,
3697577649102788736,3,baffle,1,
3697736189228901760,3,baffle,1,
3697968770297292160,3,baffle,1,
3698197022040441344,3,baffle,1,
3698486193597358720,3,baffle,1,
3698518526111082752,3,ossuary,1,rejected
3698634490228330752,3,baffle,1,
3699006228238041344,3,baffle,1,
3699557324081123200,3,baffle,1,
3699672326125495680,3,ossuary,1,rejected
3699673769234510848,3,ossuary,1,rejected
3699828005804212992,3,baffle,1,
3699849892957749632,3,baffle,1,
3699862850876250624,3,baffle,1,
3699924526606545024,3,baffle,1,
3700400683860449920,3,ossuary,1,rejected
3700576399562148864,3,baffle,1,
3700637422457500288,3,baffle,1,
3700637422457500800,3,baffle,1,
3700866670631222144,3,baffle,1,
3701073962932619904,3,ossuary,1,rejected
3701164977584067328,3,baffle,1,
3701611207506006144,3,baffle,1,
3701805791000304256,3,baffle,1,
3701882653734893696,3,baffle,1,
3702093450730070272,3,baffle,1,
3702153167955241472,3,baffle,1,
3702350663435524864,3,ossuary,1,rejected
3702394751275851904,3,baffle,1,
3702582630325025024,3,baffle,1,
3702705363310575232,3,baffle,1,
3702901587481536640,3,baffle,1,
3702984948501854336,3,baffle,1,
3703261608819038592,3,baffle,1,
3703295045141382784,3,baffle,1,
3703667332906323712,3,ossuary,1,rejected
3703778001327489152,3,baffle,1,
3703875415481726976,3,ossuary,1,rejected
3704040170427160704,3,baffle,1,
3704094042200796288,3,baffle,1,
3704136240255529216,3,baffle,1,
3704471110265151104,3,ossuary,1,rejected
3704495986715838208,3,ossuary,1,rejected
3704550343821950976,3,baffle,1,
3705012791540479872,3,ossuary,1,rejected
3705045914328276224,3,baffle,1,
3705072714924255232,3,baffle,1,
3705324881045028992,3,baffle,1,
3705358587948013952,3,baffle,1,
3705358587948014080,3,baffle,1,
3705442563148651904,3,baffle,1,
3705623020494402560,3,ossuary,1,rejected
3705915559306814592,3,ossuary,1,rejected
3705920747627268992,3,baffle,1,
3705980086895400832,3,baffle,1,
3706171986034189056,3,baffle,1,
3706179545176663552,3,baffle,1,
3706221704576262400,3,baffle,1,
3706264448090195456,3,baffle,1,
3706456725186224000,3,baffle,1,
3706770738835750528,3,baffle,1,
3706823858991272832,3,baffle,1,
3706823858991273088,3,baffle,1,
3706989438569964800,3,ossuary,1,rejected
3707091246475180928,3,baffle,1,
3707211746077213952,3,baffle,1,
3707265106750797440,3,baffle,1,
3707701196254183680,3,baffle,1,
3707712333105606784,3,baffle,1,
3707786343982364672,3,baffle,1,
3708026037516059776,3,baffle,1,
3708033081262375552,3,ossuary,1,rejected
3708275248699220608,3,baffle,1,
3708387742482583040,3,baffle,1,
3708549542490141696,3,baffle,1,
3708802460231857664,3,baffle,1,
3708939766039033856,3,baffle,1,
3708963405539073920,3,baffle,1,
3709120463903048192,3,baffle,1,
3709502578553459584,3,baffle,1,
3709651184421922304,3,ossuary,1,rejected
3709808964340540160,3,baffle,1,
3709822467717728896,3,baffle,1,
3709910016331199488,3,ossuary,1,rejected
3709988940650856064,3,baffle,1,
3710167405131587328,3,ossuary,1,rejected
3710286599063825792,3,baffle,1,
3710290443058029568,3,baffle,1,
3710314705329884160,3,ossuary,1,rejected
3710474271954997888,3,baffle,1,
3710873085437894912,3,baffle,1,
3711024268286090624,3,ossuary,1,rejected
3711111301502615424,3,baffle,1,
3711224654280267392,3,baffle,1,
3711685620234867072,3,baffle,1,
3711869552209633280,3,baffle,1,
3712094402337566208,3,ossuary,1,rejected
3712186967472704896,3,baffle,1,
3712391815937136512,3,baffle,1,
3712482319488566656,3,baffle,1,
3713140484572283136,3,baffle,1,
3713164433309821824,3,baffle,1,
3713167697484944000,3,ossuary,1,rejected
3713239921654818560,3,ossuary,1,rejected
3713279538433400320,3,baffle,1,
3713567503104874624,3,baffle,1,
3713816443704998400,3,ossuary,1,rejected
3714061600438272896,3,baffle,1,
3714317060797369344,3,baffle,1,
3714339948678950144,3,baffle,1,
3714378328506459392,3,baffle,1,
3714682412190575872,3,baffle,1,
3714682412191362432,3,baffle,1,
3714693029350315520,3,baffle,1,
3714706017331355136,3,baffle,1,
3714890151169269248,3,baffle,1,
3714890219888746112,3,baffle,1,
3715007111718593920,3,baffle,1,
3715473407728203648,3,baffle,1,
3715506118199186944,3,ossuary,1,rejected
3715525943768213504,3,ossuary,1,rejected
3715626823959958016,3,baffle,1,
3715657816443992832,3,ossuary,1,rejected
3715893696048237056,3,baffle,1,
3716200287993198080,3,baffle,1,
3716299037881282816,3,ossuary,1,rejected
3716717706998284800,3,baffle,1,
3716990871213447936,3,baffle,1,
3717057254228202752,3,baffle,1,
3717083951744890368,3,baffle,1,
3717219771494700416,3,baffle,1,
3717233893347174656,3,baffle,1,
3717245373795545216,3,baffle,1,
3717269459972142592,3,baffle,1,
3717282860270091008,3,baffle,1,
3717331925976472064,3,ossuary,1,rejected
3717420745900193152,3,baffle,1,
3717711253196685440,3,baffle,1,
3717768054135545728,3,ossuary,1,rejected
3717845535345493376,3,baffle,1,
3717977369368397056,3,baffle,1,
3717979538325320960,3,ossuary,1,rejected
3718169444599128832,3,ossuary,1,rejected
3718337223201587584,3,baffle,1,
3718375740468246272,3,baffle,1,
3718448269580465664,3,baffle,1,
3718471153166065664,3,baffle,1,
3718471157461778816,3,baffle,1,
3718666660077436032,3,baffle,1,
3718710335600519168,3,ossuary,1,rejected
3718719647089625728,3,ossuary,1,rejected
3718752460639812224,3,ossuary,1,rejected
3718762218805509888,3,baffle,1,
3719003076276490240,3,baffle,1,
3719202126535830912,3,baffle,1,
3719330872475417728,3,baffle,1,
3719874512256105600,3,baffle,1,
3719905848337437184,3,baffle,1,
3720297480635226240,3,baffle,1,
3720476632310971776,3,baffle,1,
3720569437964402176,3,ossuary,1,rejected
3720591325117959552,3,baffle,1,
3720921316045000576,3,baffle,1,
3720956053740560768,3,baffle,1,
3721066211061703040,3,ossuary,1,rejected
3721128638410665600,3,baffle,1,
3721450524735389440,3,baffle,1,
3721557555320386560,3,ossuary,1,rejected
3721886373721303936,3,baffle,1,
3722075975053023488,3,baffle,1,
3722220870069628544,3,ossuary,1,rejected
3722497908344370176,3,baffle,1,
3722976131478664960,3,ossuary,1,rejected
3723044881019640192,3,baffle,1,
3723059380829229184,3,ossuary,1,rejected
3723465684735646080,3,baffle,1,
3723695452601390592,3,baffle,1,
3724034136542542464,3,baffle,1,
3724292311320890112,3,baffle,1,
3724495897066346880,3,baffle,1,
3724589389914507008,3,ossuary,1,rejected
3724689475537125120,3,baffle,1,
3724989234189818496,3,baffle,1,
3725337332699205888,3,baffle,1,
3725393098554513664,3,baffle,1,
3725513048401299328,3,baffle,1,
3725686736878767232,3,baffle,1,
3725760606020577152,3,baffle,1,
3725876265195552384,3,baffle,1,
3725880800681019648,3,baffle,1,
3726158633524945152,3,baffle,1,
3726194986128796160,3,baffle,1,
3726202300457350784,3,baffle,1,
3726209653443828096,3,baffle,1,
3726354449674413696,3,baffle,1,
3726775871865621504,3,baffle,1,
3726879049864298624,3,baffle,1,
3726944097144502656,3,ossuary,1,rejected
3726974539872715264,3,baffle,1,
3727175028946073856,3,baffle,1,
3727247459274528128,3,ossuary,1,rejected
3727397061575361280,3,baffle,1,
3727552706894806272,3,baffle,1,
3727862494297780224,3,baffle,1,
3727993885935272192,3,baffle,1,
3728076216163998592,3,ossuary,1,rejected
3728217258594750720,3,baffle,1,
3728656586504648832,3,baffle,1,
3728951221261363456,3,baffle,1,
3729017810434416128,3,baffle,1,
3729402433345700224,3,baffle,1,
3729467648129164928,3,baffle,1,
3729491974823841280,3,baffle,1,
3729682293414823808,3,ossuary,1,rejected
3729962187843482624,3,baffle,1,
3730122544742832256,3,ossuary,1,rejected
3730309702237676800,3,baffle,1,
3730322106103098624,3,baffle,1,
3730531082032171136,3,baffle,1,
3730793693512098432,3,baffle,1,
3730828328128398464,3,baffle,1,
3730889862123885056,3,baffle,1,
3731076710381126912,3,baffle,1,
3731117740203784832,3,baffle,1,
3731201337447432320,3,baffle,1,
3731566856344825472,3,baffle,1,
3731719928979328384,3,ossuary,1,rejected
3731733913392790656,3,ossuary,1,rejected
3731969277600415104,3,baffle,1,
3732506354671185664,3,baffle,1,
3732637643231454208,3,ossuary,1,rejected
3732851910559986688,3,baffle,1,
3733016253188502784,3,baffle,1,
3733341365033262464,3,ossuary,1,rejected
3733611295137726464,3,baffle,1,
3733620640986564096,3,baffle,1,
3733626722660544896,3,baffle,1,
3733831197463451136,3,baffle,1,
3734243583043164416,3,ossuary,1,rejected
3734262274740759168,3,baffle,1,
3734262274741508992,3,baffle,1,
3734440326905274112,3,ossuary,1,rejected
3734617004679747200,3,ossuary,1,rejected
3734738260196402560,3,baffle,1,
3734847829106435840,3,baffle,1,
3734856419040561664,3,baffle,1,
3734875252473206528,3,baffle,1,
3734875282538300416,3,baffle,1,
3734977060378419456,3,ossuary,1,rejected
3735001283994008576,3,ossuary,1,rejected
3735005956918427520,3,ossuary,1,rejected
3735049933087416704,3,baffle,1,
3735208232697090688,3,baffle,1,
3735262967761055616,3,baffle,1,
3735590965823537024,3,baffle,1,
3735682190928802688,3,baffle,1,
3736272044557329152,3,baffle,1,
3736482772832795776,3,ossuary,1,rejected
3736530429789834240,3,ossuary,1,rejected
3736818845433590272,3,baffle,1,
3736843137769507072,3,baffle,1,
3737078227098654464,3,baffle,1,
3737384509806445952,3,baffle,1,
3737403476382544000,3,baffle,1,
3737436530450408192,3,baffle,1,
3737556441641261696,3,baffle,1,
3737813697298504704,3,baffle,1,
3737832011039031808,3,ossuary,1,rejected
3738011471952096512,3,ossuary,1,rejected
3738232679947659520,3,ossuary,1,rejected
3738359398662915200,3,baffle,1,
